"","player_name","batter","pitch_seq","description","hit_speed","hit_angle"
"1226","Clayton Kershaw",594777,"FF|SL","In play, out(s)","91.8","-1"
"1227","Clayton Kershaw",434158,"NULL","Ball","null","null"
"1228","Clayton Kershaw",434158,"FF|FF","Called Strike","null","null"
"1229","Clayton Kershaw",434158,"FF|FF","Called Strike","null","null"
"1230","Clayton Kershaw",434158,"FF|CU","Swinging Strike","null","null"
"1231","Clayton Kershaw",431151,"NULL","Foul","null","null"
"1232","Clayton Kershaw",431151,"FF|SL","Ball","null","null"
"1233","Clayton Kershaw",431151,"SL|FF","Ball","null","null"
"1234","Clayton Kershaw",431151,"FF|FF","Ball","null","null"
"1235","Clayton Kershaw",431151,"FF|FF","Foul","null","null"
"1236","Clayton Kershaw",431151,"FF|FF","Ball","null","null"
"1237","Clayton Kershaw",493316,"NULL","Swinging Strike","null","null"
"1238","Clayton Kershaw",493316,"SL|CU","Foul","null","null"
"1239","Clayton Kershaw",493316,"CU|FF","Ball","null","null"
"1240","Clayton Kershaw",493316,"FF|SL","Swinging Strike","null","null"
"1241","Clayton Kershaw",493316,"SL|FF","Foul","null","null"
"1242","Clayton Kershaw",493316,"FF|SL","Ball In Dirt","null","null"
"1243","Clayton Kershaw",435522,"NULL","Foul","null","null"
"1244","Clayton Kershaw",435522,"FF|CU","Ball","null","null"
"1245","Clayton Kershaw",435522,"CU|SL","Swinging Strike","null","null"
"1246","Clayton Kershaw",435522,"SL|FF","Ball","null","null"
"1247","Clayton Kershaw",435522,"FF|FF","Foul","null","null"
"1248","Clayton Kershaw",501571,"NULL","In play, out(s)","79.7","47.27"
"1249","Clayton Kershaw",608700,"NULL","Called Strike","null","null"
"1250","Clayton Kershaw",608700,"CU|FF","Foul","null","null"
"1251","Clayton Kershaw",608700,"FF|FF","Called Strike","null","null"
"1252","Clayton Kershaw",608700,"FF|SL","Swinging Strike","null","null"
"1253","Clayton Kershaw",493472,"NULL","Swinging Strike","null","null"
"1254","Clayton Kershaw",493472,"SL|FF","Foul","null","null"
"1255","Clayton Kershaw",493472,"FF|CU","In play, out(s)","82.1","-16.15"
"1256","Clayton Kershaw",112526,"NULL","Ball","null","null"
"1257","Clayton Kershaw",112526,"FF|FF","Called Strike","null","null"
"1258","Clayton Kershaw",112526,"FF|FF","Called Strike","null","null"
"1259","Clayton Kershaw",112526,"FF|FF","Called Strike","null","null"
"1260","Clayton Kershaw",434158,"NULL","Ball","null","null"
"1261","Clayton Kershaw",434158,"SL|FF","Called Strike","null","null"
"1262","Clayton Kershaw",434158,"FF|FF","Foul","null","null"
"1263","Clayton Kershaw",434158,"FF|FF","Ball","null","null"
"1264","Clayton Kershaw",434158,"FF|FF","Ball","null","null"
"1265","Clayton Kershaw",434158,"FF|FF","In play, out(s)","99.8","-3.86"
"1266","Clayton Kershaw",452678,"NULL","Ball","null","null"
"1267","Clayton Kershaw",452678,"CU|FF","In play, no out","90.7","-8.89"
"1268","Clayton Kershaw",452678,"FF|FF","Foul","null","null"
"1269","Clayton Kershaw",431151,"NULL","Ball","null","null"
"1270","Clayton Kershaw",431151,"FF|SL","Swinging Strike","null","null"
"1271","Clayton Kershaw",431151,"SL|FF","Foul","null","null"
"1272","Clayton Kershaw",431151,"FF|SL","Ball In Dirt","null","null"
"1273","Clayton Kershaw",431151,"SL|SL","Foul Tip","null","null"
"1274","Clayton Kershaw",431151,"SL|SL","Ball","null","null"
"1275","Clayton Kershaw",493316,"NULL","Ball","null","null"
"1276","Clayton Kershaw",493316,"FF|FF","In play, out(s)","87","-1.98"
"1277","Clayton Kershaw",493316,"FF|SL","Foul","null","null"
"1278","Clayton Kershaw",501571,"NULL","Ball","null","null"
"1279","Clayton Kershaw",501571,"CU|FF","In play, out(s)","90","22.84"
"1280","Clayton Kershaw",501571,"FF|FF","Called Strike","null","null"
"1281","Clayton Kershaw",501571,"FF|CU","Ball","null","null"
"1282","Clayton Kershaw",608700,"NULL","Foul","null","null"
"1283","Clayton Kershaw",608700,"SL|CU","Called Strike","null","null"
"1284","Clayton Kershaw",608700,"CU|FF","Foul","null","null"
"1285","Clayton Kershaw",457477,"NULL","Foul","null","null"
"1286","Clayton Kershaw",457477,"FF|FF","Swinging Strike","null","null"
"1287","Clayton Kershaw",457477,"FF|FF","Ball","null","null"
"1288","Clayton Kershaw",457477,"FF|CU","Called Strike","null","null"
"1289","Clayton Kershaw",434158,"NULL","In play, no out","83.2","27.67"
"1290","Clayton Kershaw",434158,"FF|SL","Ball","null","null"
"1291","Clayton Kershaw",434158,"SL|SL","Ball","null","null"
"1292","Clayton Kershaw",452678,"NULL","Ball In Dirt","null","null"
"1293","Clayton Kershaw",452678,"SL|CU","Ball In Dirt","null","null"
"1294","Clayton Kershaw",452678,"CU|FF","Ball","null","null"
"1295","Clayton Kershaw",452678,"FF|SL","Swinging Strike","null","null"
"1296","Clayton Kershaw",452678,"SL|FF","Foul","null","null"
"1297","Clayton Kershaw",452678,"FF|FF","Called Strike","null","null"
"1298","Clayton Kershaw",431151,"NULL","In play, out(s)","91.4","47.45"
"1299","Clayton Kershaw",431151,"FF|FF","Ball","null","null"
"1300","Clayton Kershaw",493316,"NULL","Swinging Strike","null","null"
"1301","Clayton Kershaw",493316,"CU|FF","Ball","null","null"
"1302","Clayton Kershaw",493316,"FF|CU","In play, out(s)","75.6","-3.43"
"1303","Clayton Kershaw",493316,"CU|FF","Called Strike","null","null"
"1304","Clayton Kershaw",435522,"NULL","Ball","null","null"
"1305","Clayton Kershaw",435522,"CU|FF","Swinging Strike","null","null"
"1306","Clayton Kershaw",435522,"FF|SL","Foul","null","null"
"1307","Clayton Kershaw",435522,"SL|CU","In play, out(s)","63.1","59.58"
"1308","Clayton Kershaw",501571,"NULL","Ball","null","null"
"1309","Clayton Kershaw",501571,"CU|SL","In play, out(s)","103.1","-21.68"
"1310","Clayton Kershaw",501571,"SL|FF","Called Strike","null","null"
"1311","Clayton Kershaw",608700,"NULL","In play, out(s)","41.5","-41.98"
"1312","Clayton Kershaw",493472,"NULL","Called Strike","null","null"
"1313","Clayton Kershaw",493472,"CU|FF","Ball","null","null"
"1314","Clayton Kershaw",493472,"FF|SL","Swinging Strike","null","null"
"1315","Clayton Kershaw",493472,"SL|FF","Foul","null","null"
"1316","Clayton Kershaw",446263,"NULL","Ball","null","null"
"1317","Clayton Kershaw",446263,"CU|SL","Swinging Strike","null","null"
"1318","Clayton Kershaw",446263,"SL|CU","Swinging Strike","null","null"
"1319","Clayton Kershaw",446263,"CU|FF","Called Strike","null","null"
"1320","Clayton Kershaw",434158,"NULL","Swinging Strike","null","null"
"1321","Clayton Kershaw",434158,"SL|CU","Called Strike","null","null"
"1322","Clayton Kershaw",434158,"CU|FF","Ball","null","null"
"1323","Clayton Kershaw",434158,"FF|FF","Foul","null","null"
"1324","Clayton Kershaw",452678,"NULL","In play, no out","102","16.62"
"1325","Clayton Kershaw",431151,"NULL","Foul","null","null"
"1326","Clayton Kershaw",431151,"SL|CU","Swinging Strike (Blocked)","null","null"
"1327","Clayton Kershaw",431151,"CU|FF","Called Strike","null","null"
"1328","Clayton Kershaw",431151,"FF|FF","Ball","null","null"
"1329","Clayton Kershaw",435522,"NULL","In play, out(s)","71.7","7.58"
"1330","Clayton Kershaw",493472,"NULL","Ball","null","null"
"1331","Clayton Kershaw",493472,"SL|SL","Ball","null","null"
"1332","Clayton Kershaw",493472,"SL|FF","Called Strike","null","null"
"1333","Clayton Kershaw",493472,"FF|FF","In play, out(s)","67.5","-7.04"
"1334","Clayton Kershaw",452678,"NULL","In play, out(s)","null","null"
"1335","Clayton Kershaw",452678,"SL|FF","Called Strike","null","null"
"1336","Clayton Kershaw",607680,"NULL","Foul","null","null"
"1337","Clayton Kershaw",607680,"FF|FF","Ball","null","null"
"1338","Clayton Kershaw",607680,"FF|SL","Foul","null","null"
"1339","Clayton Kershaw",607680,"SL|FF","Ball","null","null"
"1340","Clayton Kershaw",607680,"FF|SL","Foul","null","null"
"1341","Clayton Kershaw",607680,"SL|SL","Swinging Strike","null","null"
"1342","Clayton Kershaw",518626,"NULL","Swinging Strike","null","null"
"1343","Clayton Kershaw",518626,"SL|FF","Foul","null","null"
"1344","Clayton Kershaw",518626,"FF|CU","Foul","null","null"
"1345","Clayton Kershaw",518626,"CU|CU","Ball","null","null"
"1346","Clayton Kershaw",518626,"CU|FF","Ball","null","null"
"1347","Clayton Kershaw",518626,"FF|FF","Ball","null","null"
"1348","Clayton Kershaw",518626,"FF|SL","Foul","null","null"
"1349","Clayton Kershaw",518626,"SL|FF","Swinging Strike","null","null"
"1350","Clayton Kershaw",430832,"NULL","Called Strike","null","null"
"1351","Clayton Kershaw",430832,"FF|SL","Ball","null","null"
"1352","Clayton Kershaw",430832,"SL|FF","Foul","null","null"
"1353","Clayton Kershaw",430832,"FF|FF","In play, no out","110.2","15.93"
"1354","Clayton Kershaw",430832,"FF|FF","Ball","null","null"
"1355","Clayton Kershaw",430832,"FF|FF","Called Strike","null","null"
"1356","Clayton Kershaw",430832,"FF|FF","Foul","null","null"
"1357","Clayton Kershaw",429665,"NULL","In play, out(s)","89.4","31.98"
"1358","Clayton Kershaw",475253,"NULL","Swinging Strike","null","null"
"1359","Clayton Kershaw",475253,"SL|SL","Called Strike","null","null"
"1360","Clayton Kershaw",475253,"SL|FF","Ball","null","null"
"1361","Clayton Kershaw",475253,"FF|FF","In play, no out","67.1","-29.65"
"1362","Clayton Kershaw",453064,"NULL","In play, no out","82.2","18.5"
"1363","Clayton Kershaw",453064,"FF|SL","Missed Bunt","null","null"
"1364","Clayton Kershaw",446381,"NULL","Swinging Strike","null","null"
"1365","Clayton Kershaw",446381,"SL|FF","Ball","null","null"
"1366","Clayton Kershaw",446381,"FF|FF","In play, run(s)","88.7","15.1"
"1367","Clayton Kershaw",489365,"NULL","Foul","null","null"
"1368","Clayton Kershaw",489365,"FF|SL","Foul","null","null"
"1369","Clayton Kershaw",489365,"SL|FF","Foul","null","null"
"1370","Clayton Kershaw",489365,"FF|FF","Ball","null","null"
"1371","Clayton Kershaw",489365,"FF|FF","Ball","null","null"
"1372","Clayton Kershaw",489365,"FF|SL","Swinging Strike","null","null"
"1373","Clayton Kershaw",607680,"NULL","Swinging Strike","null","null"
"1374","Clayton Kershaw",607680,"SL|SL","Foul","null","null"
"1375","Clayton Kershaw",607680,"SL|CU","Foul","null","null"
"1376","Clayton Kershaw",607680,"CU|FF","Foul","null","null"
"1377","Clayton Kershaw",607680,"FF|FF","Ball","null","null"
"1378","Clayton Kershaw",607680,"FF|SL","In play, out(s)","83.4","34.24"
"1379","Clayton Kershaw",518626,"NULL","Ball","null","null"
"1380","Clayton Kershaw",518626,"CU|SL","Foul","null","null"
"1381","Clayton Kershaw",518626,"SL|SL","In play, no out","97.5","18.96"
"1382","Clayton Kershaw",430832,"NULL","Foul","null","null"
"1383","Clayton Kershaw",430832,"SL|SL","In play, out(s)","91.2","-30.13"
"1384","Clayton Kershaw",430832,"SL|FF","Called Strike","null","null"
"1385","Clayton Kershaw",430832,"FF|SL","Ball","null","null"
"1386","Clayton Kershaw",429665,"NULL","In play, out(s)","null","null"
"1387","Clayton Kershaw",475253,"NULL","Called Strike","null","null"
"1388","Clayton Kershaw",475253,"FF|FF","Ball","null","null"
"1389","Clayton Kershaw",475253,"FF|CU","Swinging Strike","null","null"
"1390","Clayton Kershaw",475253,"CU|SL","Swinging Strike","null","null"
"1391","Clayton Kershaw",453064,"NULL","Ball","null","null"
"1392","Clayton Kershaw",453064,"CU|SL","Swinging Strike","null","null"
"1393","Clayton Kershaw",453064,"SL|CU","Ball","null","null"
"1394","Clayton Kershaw",453064,"CU|SL","Swinging Strike","null","null"
"1395","Clayton Kershaw",453064,"SL|FF","Called Strike","null","null"
"1396","Clayton Kershaw",459431,"NULL","Foul","null","null"
"1397","Clayton Kershaw",459431,"FF|FF","Called Strike","null","null"
"1398","Clayton Kershaw",459431,"FF|FF","Foul","null","null"
"1399","Clayton Kershaw",459431,"FF|SL","Swinging Strike (Blocked)","null","null"
"1400","Clayton Kershaw",459431,"SL|FF","Ball","null","null"
"1401","Clayton Kershaw",459431,"FF|SL","Ball","null","null"
"1402","Clayton Kershaw",459431,"SL|FF","Foul","null","null"
"1403","Clayton Kershaw",446381,"NULL","Called Strike","null","null"
"1404","Clayton Kershaw",446381,"CU|SL","Ball","null","null"
"1405","Clayton Kershaw",446381,"SL|SL","In play, no out","99.7","14.1"
"1406","Clayton Kershaw",446381,"SL|FF","Foul","null","null"
"1407","Clayton Kershaw",489365,"NULL","Ball","null","null"
"1408","Clayton Kershaw",489365,"FF|FF","Swinging Strike","null","null"
"1409","Clayton Kershaw",489365,"FF|SL","Called Strike","null","null"
"1410","Clayton Kershaw",489365,"SL|CU","Ball","null","null"
"1411","Clayton Kershaw",489365,"CU|SL","Swinging Strike","null","null"
"1412","Clayton Kershaw",607680,"NULL","Ball In Dirt","null","null"
"1413","Clayton Kershaw",607680,"SL|FF","Ball","null","null"
"1414","Clayton Kershaw",607680,"FF|FF","In play, run(s)","105.4","17.54"
"1415","Clayton Kershaw",607680,"FF|FF","Ball","null","null"
"1416","Clayton Kershaw",607680,"FF|FF","Called Strike","null","null"
"1417","Clayton Kershaw",518626,"NULL","Called Strike","null","null"
"1418","Clayton Kershaw",518626,"CU|SL","Swinging Strike (Blocked)","null","null"
"1419","Clayton Kershaw",518626,"SL|FF","Called Strike","null","null"
"1420","Clayton Kershaw",518626,"FF|SL","Ball","null","null"
"1421","Clayton Kershaw",429665,"NULL","Foul","null","null"
"1422","Clayton Kershaw",429665,"SL|FF","Ball","null","null"
"1423","Clayton Kershaw",429665,"FF|SL","Foul","null","null"
"1424","Clayton Kershaw",429665,"SL|SL","Swinging Strike","null","null"
"1425","Clayton Kershaw",429665,"SL|FF","Foul","null","null"
"1426","Clayton Kershaw",429665,"FF|SL","Ball","null","null"
"1427","Clayton Kershaw",429665,"SL|CU","Ball","null","null"
"1428","Clayton Kershaw",429665,"CU|SL","Foul","null","null"
"1429","Clayton Kershaw",475253,"NULL","In play, out(s)","81.3","-35.26"
"1430","Clayton Kershaw",453064,"NULL","Swinging Strike","null","null"
"1431","Clayton Kershaw",453064,"SL|SL","Swinging Strike","null","null"
"1432","Clayton Kershaw",453064,"SL|SL","Swinging Strike","null","null"
"1433","Clayton Kershaw",453064,"SL|CU","Ball","null","null"
"1434","Clayton Kershaw",459431,"NULL","Ball","null","null"
"1435","Clayton Kershaw",459431,"FF|FF","Foul","null","null"
"1436","Clayton Kershaw",459431,"FF|FF","In play, no out","106.9","6.95"
"1437","Clayton Kershaw",459431,"FF|SL","Ball","null","null"
"1438","Clayton Kershaw",459431,"SL|SL","Swinging Strike","null","null"
"1439","Clayton Kershaw",446381,"NULL","In play, out(s)","92.8","-11.49"
"1440","Clayton Kershaw",446381,"FF|SL","Called Strike","null","null"
"1441","Clayton Kershaw",459431,"NULL","Called Strike","null","null"
"1442","Clayton Kershaw",459431,"FF|CU","Ball","null","null"
"1443","Clayton Kershaw",459431,"CU|FF","In play, out(s)","88.2","-38.37"
"1444","Clayton Kershaw",459431,"FF|FF","Called Strike","null","null"
"1445","Clayton Kershaw",459431,"FF|CU","Ball In Dirt","null","null"
"1446","Clayton Kershaw",430832,"NULL","In play, out(s)","107.5","0.93"
"1447","Clayton Kershaw",430832,"CU|SL","Called Strike","null","null"
"1448","Clayton Kershaw",519141,"NULL","Ball","null","null"
"1449","Clayton Kershaw",519141,"FF|FF","Swinging Strike","null","null"
"1450","Clayton Kershaw",519141,"FF|FF","Called Strike","null","null"
"1451","Clayton Kershaw",519141,"FF|FF","Foul","null","null"
"1452","Clayton Kershaw",519141,"FF|CU","Ball","null","null"
"1453","Clayton Kershaw",445055,"NULL","Swinging Strike","null","null"
"1454","Clayton Kershaw",445055,"FF|FF","Ball","null","null"
"1455","Clayton Kershaw",445055,"FF|FF","Foul Tip","null","null"
"1456","Clayton Kershaw",445055,"FF|FF","Called Strike","null","null"
"1457","Clayton Kershaw",445055,"FF|SL","Ball","null","null"
"1458","Clayton Kershaw",571976,"NULL","Swinging Strike","null","null"
"1459","Clayton Kershaw",571976,"SL|FF","Ball","null","null"
"1460","Clayton Kershaw",571976,"FF|FF","Called Strike","null","null"
"1461","Clayton Kershaw",571976,"FF|SL","Ball","null","null"
"1462","Clayton Kershaw",571976,"SL|FF","Ball","null","null"
"1463","Clayton Kershaw",571976,"FF|SL","In play, no out","82","-0.24"
"1464","Clayton Kershaw",461314,"NULL","In play, no out","63.7","41.46"
"1465","Clayton Kershaw",425834,"NULL","Foul","null","null"
"1466","Clayton Kershaw",425834,"FF|SL","Swinging Strike","null","null"
"1467","Clayton Kershaw",425834,"SL|SL","Swinging Strike","null","null"
"1468","Clayton Kershaw",425834,"SL|SL","Ball In Dirt","null","null"
"1469","Clayton Kershaw",519083,"NULL","In play, out(s)","83.3","34.38"
"1470","Clayton Kershaw",493351,"NULL","Swinging Strike (Blocked)","null","null"
"1471","Clayton Kershaw",493351,"CU|SL","Foul","null","null"
"1472","Clayton Kershaw",493351,"SL|CU","Foul","null","null"
"1473","Clayton Kershaw",489267,"NULL","Called Strike","null","null"
"1474","Clayton Kershaw",489267,"FF|CU","Foul","null","null"
"1475","Clayton Kershaw",489267,"CU|SL","Swinging Strike","null","null"
"1476","Clayton Kershaw",489267,"SL|SL","Ball","null","null"
"1477","Clayton Kershaw",489267,"SL|SL","Ball","null","null"
"1478","Clayton Kershaw",542194,"NULL","In play, out(s)","null","null"
"1479","Clayton Kershaw",477165,"NULL","Ball","null","null"
"1480","Clayton Kershaw",477165,"FF|FF","Foul","null","null"
"1481","Clayton Kershaw",477165,"FF|SL","Foul","null","null"
"1482","Clayton Kershaw",477165,"SL|CU","Called Strike","null","null"
"1483","Clayton Kershaw",477165,"CU|SL","Called Strike","null","null"
"1484","Clayton Kershaw",445055,"NULL","Swinging Strike","null","null"
"1485","Clayton Kershaw",445055,"FF|SL","Ball","null","null"
"1486","Clayton Kershaw",445055,"SL|FF","Swinging Strike","null","null"
"1487","Clayton Kershaw",445055,"FF|FF","Swinging Strike","null","null"
"1488","Clayton Kershaw",571976,"NULL","In play, out(s)","93.9","-12.19"
"1489","Clayton Kershaw",571976,"SL|FF","Ball","null","null"
"1490","Clayton Kershaw",519141,"NULL","In play, out(s)","null","null"
"1491","Clayton Kershaw",457789,"NULL","In play, out(s)","96.7","-20.27"
"1492","Clayton Kershaw",457789,"FF|CU","Ball","null","null"
"1493","Clayton Kershaw",457789,"CU|FF","In play, out(s)","81.5","-8.71"
"1494","Clayton Kershaw",457789,"FF|FF","Called Strike","null","null"
"1495","Clayton Kershaw",489267,"NULL","In play, out(s)","62","-20.09"
"1496","Clayton Kershaw",489267,"CU|SL","Swinging Strike","null","null"
"1497","Clayton Kershaw",489267,"SL|SL","Swinging Strike","null","null"
"1498","Clayton Kershaw",445055,"NULL","Called Strike","null","null"
"1499","Clayton Kershaw",445055,"CU|FF","Swinging Strike","null","null"
"1500","Clayton Kershaw",445055,"FF|FF","Swinging Strike","null","null"
"1501","Clayton Kershaw",571976,"NULL","Called Strike","null","null"
"1502","Clayton Kershaw",571976,"FF|SL","Foul","null","null"
"1503","Clayton Kershaw",571976,"SL|SL","Swinging Strike","null","null"
"1504","Clayton Kershaw",571976,"SL|FF","Ball","null","null"
"1505","Clayton Kershaw",571976,"FF|CU","Ball","null","null"
"1506","Clayton Kershaw",461314,"NULL","Swinging Strike","null","null"
"1507","Clayton Kershaw",461314,"CU|FF","Called Strike","null","null"
"1508","Clayton Kershaw",461314,"FF|SL","Swinging Strike","null","null"
"1509","Clayton Kershaw",425834,"NULL","Ball","null","null"
